Class,Return,Leverage
Equity,100.7,
Equity,51.4,
Equity,76,
Equity,68.2,
Equity,52.8,
Equity,67.1,
Equity,126.2,
Equity,18.5,
Equity,29.9,
Equity,43.9,
Equity,70.7,
Equity,78,
Equity,31.8,
Equity,81.6,
Equity,26,
Equity,7.9,
Equity,100.9,
Equity,176.6,
Equity,60.6,
Equity,129.3,
Equity,38.1,
Equity,62.4,
Equity,6.4,
Equity,169.3,
Equity,83.4,
Equity,-7.5,
Equity,87,
Equity,-10.1,
Equity,6.4,
Equity,-28.5,
Equity,-20.1,
Equity,-30.8,
Equity,55,
Equity,41.1,
Equity,86.7,
Equity,80.1,
Equity,38,
Equity,39.8,
Equity,55.7,
Equity,18.4,
Equity,18.4,
Equity,5.8,
Equity,54.9,
Equity,74,
Equity,79.8,
Equity,77.6,
Equity,76.4,
Equity,75.5,
Equity,46.5,
Equity,-10.8,
Equity,109,
Equity,92.5,
Equity,61.3,
Equity,75.7,
Equity,55.7,
Equity,71.9,
Equity,58,
Equity,56.4,
Equity,48.1,
Equity,55.8,
Equity,48.5,
Equity,74.6,
Equity,186.7,
Equity,69.6,
Equity,134.1,
Equity,67.1,
Equity,103.7,
Equity,56,
Equity,100.7,
Equity,65.1,
Equity,73.2,
Equity,57.7,
Equity,86.4,
Equity,81.2,
Equity,70.2,
Equity,86.4,
Equity,71.6,
Equity,72.5,
Equity,83.7,
Equity,69.5,
Equity,95.4,
Equity,103.1,
Equity,71.1,
Equity,117.6,
Equity,67.4,
Equity,84.6,
Equity,49,
Equity,107,
Equity,79.4,
Equity,93.2,
Equity,84.5,
Equity,96.8,
Equity,81.2,
Equity,69,
Equity,112.7,
Equity,93.1,
Equity,57.3,
Equity,83.4,
Equity,84.8,
Equity,65.7,
Equity,85.7,
Equity,77.2,
Equity,103.6,
Equity,96,
Equity,93,
Equity,67,
Equity,99.5,
Equity,81.1,
Equity,73.6,
Equity,115.4,
Equity,109.7,
Equity,71,
Equity,95.9,
Equity,57.1,
Equity,67.1,
Equity,111.4,
Equity,107.9,
Equity,76.3,
Equity,95.3,
Equity,68.9,
Equity,162.4,
Equity,82.2,
Equity,82,
Equity,91.3,
Equity,75.7,
Equity,117.7,
Equity,91.9,
Equity,106.6,
Equity,62.3,
Equity,73.8,
Equity,121.6,
Equity,62.4,
Equity,81.7,
Equity,69.2,
Equity,71.6,
Equity,112.8,
Equity,70.4,
Equity,65.2,
Equity,97.7,
Equity,52.6,
Equity,90.3,
Equity,93.6,
Equity,75.4,
Equity,17.1,
Equity,79.2,
Equity,110.7,
Equity,56,
Equity,69.8,
Equity,53.4,
Equity,58.2,
Equity,70.3,
Equity,42.4,
Equity,43,
Equity,63.3,
Equity,46.4,
Equity,43.6,
Equity,46,
Equity,42,
Equity,33.8,
Equity,33,
Equity,43.2,
Equity,59.5,
Equity,42.7,
Equity,54,
Equity,39.1,
Equity,56.7,
Equity,29.2,
Equity,42,
Equity,34.5,
Equity,40.7,
Equity,63.4,
Equity,56.8,
Equity,50.5,
Equity,29,
Equity,26.3,
Equity,61.7,
Equity,28.2,
Equity,35.8,
Equity,27.2,
Equity,32.7,
Equity,28.1,
Equity,37.1,
Equity,64.5,
Equity,45.4,
Equity,58.8,
Equity,34.8,
Equity,31.7,
Equity,25.9,
Equity,27.4,
Equity,33.3,
Equity,56.9,
Equity,55.7,
Equity,32.2,
Equity,59.9,
Equity,20.8,
Equity,31.3,
Equity,38.5,
Equity,65.4,
Equity,36.5,
Equity,26.1,
Equity,85.7,
Equity,75.8,
Equity,31.5,
Equity,45.5,
Equity,62.9,
Equity,76.6,
Equity,19.6,
Equity,23.9,
Equity,22.6,
Equity,62.9,
Equity,67.6,
Equity,61.1,
Equity,74.5,
Equity,50.4,
Equity,18.2,
Equity,21.5,
Equity,70.2,
Equity,51.1,
Equity,61.6,
Equity,59.8,
Equity,64.8,
Equity,52.9,
Equity,118.7,
Equity,62.9,
Equity,58.4,
Equity,47.2,
Equity,57.9,
Equity,54.8,
Equity,82.6,
Equity,68,
Equity,14.6,
Equity,54.2,
Equity,46,
Equity,16.9,
Equity,20.2,
Equity,86.3,
Equity,37.8,
Equity,48.7,
Equity,72.9,
Equity,56.8,
Equity,58.6,
Equity,138,
Equity,64,
Equity,64.4,
Equity,23.4,
Equity,70.8,
Equity,61.3,
Equity,51.6,
Equity,63,
Equity,64.1,
Equity,57.8,
Equity,55.6,
Equity,69.7,
Equity,53.9,
Equity,69.5,
Equity,41.5,
Equity,55.3,
Equity,53.8,
Equity,51.8,
Equity,58,
Equity,19.8,
Equity,57.8,
Equity,12.9,
Equity,54.2,
Equity,58.7,
Equity,59.1,
Equity,43.9,
Equity,17.4,
Equity,57.2,
Equity,56.5,
Equity,28.1,
Equity,48.1,
Equity,58.2,
Equity,50.3,
Equity,54.1,
Equity,60.6,
Equity,68.1,
Equity,54,
Equity,53.8,
Equity,59.6,
Equity,76.1,
Equity,51.7,
Equity,41,
Equity,65.2,
Equity,47,
Equity,42.4,
Equity,51.6,
Equity,11.5,
Equity,21.1,
Equity,74,
Equity,60.1,
Equity,62.1,
Equity,54.2,
Equity,17.8,
Equity,57.4,
Equity,53,
Equity,78.8,
Equity,19.2,
Equity,52.3,
Equity,28,
Equity,38.9,
Equity,25.1,
Equity,65.3,
Equity,43.2,
Equity,51.1,
Equity,49.1,
Equity,200.8,
Equity,52.5,
Equity,130.9,
Equity,54.5,
Equity,58.3,
Equity,47.2,
Equity,47.5,
Equity,86,
Equity,10.2,
Equity,77.5,
Equity,42.3,
Equity,50.6,
Equity,63.2,
Equity,47.6,
Equity,52.8,
Equity,10.7,
Equity,23,
Equity,46.5,
Equity,68.8,
Equity,60.7,
Equity,30.3,
Equity,44.4,
Equity,82.8,
Equity,64.9,
Equity,55.4,
Equity,46.7,
Equity,38.3,
Equity,51,
Equity,45.7,
Equity,40.3,
Equity,69.7,
Equity,49.6,
Equity,46.3,
Equity,37.4,
Equity,64,
Equity,52.8,
Equity,44.5,
Equity,10.5,
Equity,59.6,
Equity,49.4,
Equity,11.4,
Equity,54.2,
Equity,41.8,
Equity,48.3,
Equity,50.6,
Equity,57.9,
Equity,8.3,
Equity,9,
Equity,32.6,
Equity,61.7,
Equity,42.9,
Equity,138.7,
Equity,37.6,
Equity,17.7,
Equity,22.6,
Equity,36.9,
Equity,71.6,
Equity,46,
Equity,39.5,
Equity,64.4,
Equity,60.3,
Equity,31.6,
Equity,7.6,
Equity,35,
Equity,79.9,
Equity,17.9,
Equity,59.2,
Equity,48.8,
Equity,12.1,
Equity,58.2,
Equity,59.8,
Equity,5.1,
Equity,56.5,
Equity,63.3,
Equity,24.4,
Equity,16.3,
Equity,86.4,
Equity,22.4,
Equity,61,
Equity,62.4,
Equity,14.7,
Equity,34.1,
Equity,25.2,
Equity,7,
Equity,59.9,
Equity,35,
Equity,58.7,
Equity,91.9,
Equity,52.3,
Equity,99.7,
Equity,39.6,
Equity,51.4,
Equity,99.7,
Equity,48.1,
Equity,106.3,
Equity,82.9,
Equity,42.7,
Equity,106,
Equity,103.7,
Equity,101,
Equity,66.3,
Equity,95.5,
Equity,88.7,
Equity,42.6,
Equity,56.8,
Equity,56.8,
Equity,46.2,
Equity,41.7,
Equity,44.9,
Equity,54.3,
Equity,89.5,
Equity,88.6,
Equity,62.4,
Equity,57.5,
Equity,54,
Equity,58,
Equity,55.7,
Equity,69.6,
Equity,59.7,
Equity,48.7,
Equity,58.7,
Equity,82.2,
Equity,52.2,
Equity,46.6,
Equity,72,
Equity,45.4,
Equity,56,
Equity,40.9,
Equity,51.3,
Equity,43.3,
Equity,40,
Equity,53.7,
Equity,41,
Equity,48.6,
Equity,70.3,
Equity,26.2,
Equity,37.5,
Equity,30.5,
Equity,34.6,
Equity,39,
Equity,61.9,
Equity,61.1,
Equity,53.4,
Equity,58.6,
Equity,36.4,
Equity,56.9,
Equity,44,
Equity,80.4,
Equity,37.7,
Equity,58.9,
Equity,41.2,
Equity,20.4,
Equity,40.8,
Equity,33.5,
Equity,32,
Equity,21.8,
Equity,51.7,
Equity,46.7,
Equity,17.5,
Equity,34.3,
Equity,29.8,
Equity,48.1,
Equity,20.2,
Equity,34,
Equity,16.9,
Equity,61.8,
Equity,36.6,
Equity,101.2,
Equity,55.4,
Equity,85.2,
Equity,53.8,
Equity,53.5,
Equity,18.9,
Equity,72,
Equity,57.5,
Equity,56.8,
Equity,35.3,
Equity,27.5,
Equity,53.7,
Equity,29.5,
Equity,58.1,
Equity,17.2,
Equity,27,
Equity,83.4,
Equity,57.9,
Equity,57.8,
Equity,60,
Equity,39.4,
Equity,59,
Equity,57,
Equity,33,
Equity,22.1,
Equity,40.5,
Equity,48.6,
Equity,18.7,
Equity,35.6,
Equity,49.1,
Equity,14.1,
Equity,22.8,
Equity,60.5,
Equity,22.4,
Equity,40.2,
Equity,46.1,
Equity,71,
Equity,73.6,
Equity,60.3,
Equity,49.6,
Equity,58.3,
Equity,59.9,
Equity,73.8,
Equity,79.1,
Equity,60.1,
Equity,44,
Equity,68,
Equity,26.7,
Equity,43.9,
Equity,59.2,
Equity,45.4,
Equity,55.3,
Equity,25.1,
Equity,38.3,
Equity,56.4,
Equity,95.4,
Equity,47.9,
Equity,22.6,
Equity,20.5,
Equity,20,
Equity,14.9,
Equity,17.8,
Equity,70.9,
Equity,52.1,
Equity,38.2,
Equity,60.1,
Equity,53.6,
Equity,11.8,
Equity,77.8,
Equity,19.6,
Equity,11.1,
Equity,46.4,
Equity,68.2,
Equity,34.2,
Equity,24,
Equity,48.1,
Equity,51.7,
Equity,35.6,
Equity,55.7,
Equity,104.2,
Equity,52.2,
Equity,25.7,
Equity,80.6,
Equity,14.7,
Equity,40.5,
Equity,101.9,
Equity,20.8,
Equity,68.6,
Equity,11.3,
Equity,77.3,
Equity,9.4,
Equity,67,
Equity,49.8,
Equity,61.9,
Equity,62.6,
Equity,26.2,
Equity,25,
Equity,17.8,
Equity,57.3,
Equity,14.2,
Equity,37.4,
Equity,48.2,
Equity,13.5,
Equity,19,
Equity,28.2,
Equity,54.4,
Equity,93.6,
Equity,27,
Equity,22.2,
Equity,60.6,
Equity,21.1,
Equity,96.3,
Equity,76.5,
Equity,55.2,
Equity,84.2,
Equity,25.9,
Equity,19.4,
Equity,84.9,
Equity,15.8,
Equity,52.4,
Equity,10.1,
Equity,17.7,
Equity,7.6,
Equity,14,
Equity,12.4,
Equity,13.1,
Equity,8.5,
Equity,30.5,
Equity,35.6,
Equity,11.9,
Equity,10.8,
Equity,85.9,
Equity,9.8,
Equity,55.1,
Equity,18.2,
Equity,11.2,
Equity,53.4,
Equity,28.6,
Equity,18.6,
Equity,5.8,
Equity,60.6,
Equity,68.7,
Equity,79.5,
Equity,47.1,
Equity,12.3,
Equity,69.5,
Equity,16.1,
Equity,63.8,
Equity,51.7,
Equity,66.2,
Equity,99.4,
Equity,76.7,
Equity,51.1,
Equity,71.4,
Equity,50.5,
Equity,100,
Equity,51,
Equity,66.1,
Equity,57.4,
Equity,73.8,
Equity,1.2,
Equity,71,
Equity,80.9,
Equity,132,
Equity,89.4,
Equity,100.5,
Equity,69.7,
Equity,83,
Equity,63.1,
Equity,52.4,
Equity,79.9,
Equity,87.9,
Equity,100,
Equity,39.2,
Equity,22.5,
Equity,108.8,
Equity,72.8,
Equity,117.2,
Equity,90.1,
Equity,82.7,
Equity,90.2,
Equity,80.7,
Equity,86.6,
Equity,42.5,
Equity,113.6,
Equity,86,
Equity,93.5,
Equity,85.4,
Equity,106.5,
Equity,76.1,
Equity,171.6,
Equity,120.3,
Equity,71.4,
Equity,94.1,
Equity,93.4,
Equity,93.3,
Equity,80,
Equity,93,
Equity,41.5,
Equity,85.9,
Equity,101.6,
Equity,112.2,
Equity,104.9,
Equity,99.2,
Equity,77.8,
Equity,86.5,
Equity,101.3,
Equity,94.1,
Equity,83.9,
Equity,81.8,
Equity,93.2,
Equity,100.7,
Equity,92,
Equity,45.2,
Equity,82.2,
Equity,128.2,
Equity,95.8,
Equity,145.8,
Equity,97.7,
Equity,119.2,
Equity,127,
Equity,94.4,
Equity,68.6,
Equity,93.5,
Equity,63,
Equity,75.9,
Equity,94.5,
Equity,83.2,
Equity,77.7,
Equity,87.1,
Equity,134.5,
Equity,78.1,
Equity,181.7,
Equity,104.4,
Equity,72.6,
Equity,100.2,
Equity,92.5,
Equity,86.6,
Equity,42,
Equity,90.4,
Equity,28.6,
Equity,59.5,
Equity,185.5,
Equity,242.1,
Equity,108.7,
Equity,171.1,
Equity,28.2,
Equity,100.1,
Equity,104.8,
Equity,154.3,
Equity,132.2,
Equity,83.7,
Equity,162.1,
Equity,125.8,
Equity,77.3,
Equity,113.4,
Equity,68,
Equity,71.6,
Equity,134.7,
Equity,94.2,
Equity,154.3,
Equity,128.1,
Equity,75,
Equity,75,
Equity,107.3,
Equity,79.4,
Equity,188.1,
Equity,85.9,
Equity,82.1,
Equity,208.7,
Equity,137.7,
Equity,73.3,
Equity,120.9,
Equity,93.3,
Equity,102.2,
Equity,91.4,
Equity,80.5,
Equity,79.7,
Equity,114.1,
Equity,106.1,
Equity,62.6,
Equity,101.6,
Equity,75,
Equity,80.6,
Equity,147.5,
Equity,27.1,
Equity,50.3,
Equity,26.3,
Equity,22.2,
Equity,31.7,
Equity,31.8,
Equity,32.4,
Equity,34.2,
Equity,33,
Equity,24,
Equity,67.3,
Equity,56.8,
Equity,74.1,
Equity,103.2,
Equity,102.3,
Equity,69,
Equity,214.6,
Equity,99.5,
Equity,88.8,
Equity,146.1,
Equity,134.6,
Equity,199.6,
Equity,73.8,
Equity,109.8,
Equity,113.3,
Equity,116.6,
Equity,136.2,
Equity,122.8,
Equity,89.9,
Equity,65.8,
Equity,70.8,
Equity,57.4,
Equity,40.4,
Equity,43.6,
Equity,41.8,
Equity,51.1,
Equity,70.5,
Equity,46.3,
Equity,45.1,
Equity,71.2,
Equity,70.7,
Equity,73.4,
Equity,69.4,
Equity,67.9,
Equity,72.9,
Equity,65.8,
Equity,68.1,
Equity,84,
Equity,71.3,
Equity,76.5,
Equity,76.2,
Equity,63.5,
Equity,75.7,
Equity,84.5,
Equity,96.9,
Equity,32.5,
Equity,75.4,
Equity,109.3,
Equity,70.5,
Equity,81.3,
Equity,81.1,
Equity,80.9,
Equity,98.2,
Equity,85.7,
Equity,94.6,
Equity,85.2,
Equity,73.7,
Equity,66.1,
Equity,92.8,
Equity,132.9,
Equity,73.4,
Equity,78.6,
Equity,96.9,
Equity,54.7,
Equity,85.6,
Equity,103.3,
Equity,80.7,
Equity,70.4,
Equity,75.8,
Equity,11.3,
Equity,27.7,
Equity,117.3,
Equity,119.1,
Equity,48.1,
Equity,148.6,
Equity,179.6,
Equity,53.5,
Equity,62.3,
Equity,61.6,
Equity,172.6,
Equity,75.3,
Equity,29.6,
Equity,78.5,
Equity,100.6,
Equity,153.1,
Equity,96.6,
Equity,211.6,
Equity,74.8,
Equity,55.6,
Equity,89.1,
Equity,31,
Equity,57.2,
Equity,59.8,
Equity,62.4,
Equity,63.8,
Equity,136.1,
Equity,56.9,
Equity,57.7,
Equity,192.8,
Equity,60,
Equity,56.8,
Equity,103.6,
Equity,120.9,
Equity,25,
Equity,96.5,
Equity,54.8,
Equity,60.8,
Equity,22.7,
Equity,70.9,
Equity,65.8,
Equity,81.6,
Equity,267,
Equity,84.8,
Equity,48.5,
Equity,76.5,
Equity,27.4,
Equity,68.2,
Equity,1,
Equity,9.6,
Equity,44.2,
Equity,-44.4,
Equity,66.5,
Equity,65.7,
Equity,84.1,
Equity,70.7,
Equity,69.9,
Equity,83.7,
Equity,58.7,
Equity,39.5,
Equity,59.5,
Equity,64.7,
Equity,32.2,
Equity,43.9,
Equity,35.8,
Equity,63.6,
Equity,32.8,
Equity,50.6,
Equity,28.6,
Equity,31.2,
Equity,43.2,
Equity,58.7,
Equity,60.5,
Equity,84,
Equity,80,
Equity,58.6,
Equity,78,
Equity,72.3,
Equity,66.9,
Equity,84.5,
Equity,84.2,
Equity,75.3,
Equity,67.6,
Equity,70.6,
Equity,90,
Equity,44.8,
Equity,27.7,
Equity,57.8,
Equity,58.6,
Equity,56.3,
Equity,36.6,
Equity,37.2,
Equity,82.6,
Equity,78.9,
Equity,41.1,
Equity,39.5,
Equity,50.2,
Equity,61.7,
Equity,65.3,
Equity,39,
Equity,39.3,
Equity,31.7,
Equity,45.1,
Equity,92.4,
Equity,88.5,
Equity,79.9,
Equity,72,
Equity,101.7,
Equity,64.3,
Equity,73.4,
Equity,66.6,
Equity,28.3,
Equity,74.6,
Equity,63.1,
Equity,59.6,
Equity,76.1,
Equity,97.4,
Equity,171.8,
Equity,117.5,
Equity,44.8,
Equity,108.3,
Equity,97.4,
Equity,99.2,
Equity,52.7,
Equity,52.5,
Equity,88.9,
Equity,30,
Equity,48,
Equity,55.9,
Equity,54.6,
Equity,91.8,
Equity,44,
Equity,75.5,
Equity,75.4,
Equity,33.8,
Equity,120,
Equity,83.4,
Equity,59.3,
Equity,70.6,
Equity,50.6,
Equity,43.6,
Equity,43.7,
Equity,84.8,
Equity,57.8,
Equity,88,
Equity,50.9,
Equity,69.7,
Equity,75.1,
Equity,66.3,
Equity,64.6,
Equity,55.2,
Equity,77,
Equity,32,
Equity,38.6,
Equity,80.6,
Equity,58.9,
Equity,71.4,
Equity,42,
Equity,43.2,
Equity,43,
Equity,46,
Equity,35.7,
Equity,57.1,
Equity,51.9,
Equity,47.9,
Equity,52.6,
Equity,49.1,
Equity,71.2,
Equity,37,
Equity,43,
Equity,43.1,
Equity,30.3,
Equity,45.6,
Equity,37.5,
Equity,50.7,
Equity,38.8,
Equity,45.7,
Equity,51.7,
Equity,52.2,
Equity,55.8,
Equity,50.6,
Equity,46.8,
Equity,45,
Equity,50.8,
Equity,81.6,
Equity,58.1,
Equity,83.2,
Equity,81.3,
Equity,77.9,
Equity,51.7,
Equity,51.2,
Equity,55.8,
Equity,69.4,
Equity,73.2,
Equity,86.8,
Equity,74.9,
Equity,74.9,
Equity,112,
Equity,77,
Equity,98.8,
Equity,121.9,
Equity,101.1,
Equity,190.7,
Equity,49.5,
Equity,62.3,
Equity,43,
Equity,43.1,
Equity,36.7,
Equity,38.5,
Equity,39.6,
Equity,39.1,
Equity,39.1,
Equity,46.5,
Equity,38.1,
Equity,44.4,
Equity,47.2,
Equity,32.4,
Equity,32.7,
Equity,37.2,
Equity,39.9,
Equity,51.6,
Equity,75.9,
Equity,65,
Equity,75.8,
Equity,78,
Equity,83.7,
Equity,31.1,
Equity,61,
Equity,76.8,
Equity,53,
Equity,118.8,
Equity,61.6,
Equity,130.5,
Equity,125.5,
Equity,121,
Equity,22.5,
Equity,56.5,
Equity,60.8,
Equity,80.8,
Equity,80.8,
Equity,77.4,
Equity,77.7,
Equity,58.6,
Equity,155.5,
Equity,59.1,
Equity,62.5,
Equity,155.3,
Equity,170.9,
Equity,45.1,
Equity,48.3,
Equity,128,
Equity,-0.8,
Equity,-12.6,
Equity,5,
Equity,66.3,
Equity,62.8,
Equity,84,
Equity,63.8,
Equity,67.9,
Equity,82.5,
Equity,94.8,
Equity,63.1,
Equity,47.2,
Equity,83.7,
Equity,39.5,
Equity,55.4,
Equity,71.7,
Equity,38.5,
Equity,54.4,
Equity,205.8,
Equity,122.8,
Equity,39.1,
Equity,36,
Equity,80.1,
Equity,81.9,
Equity,115.4,
Equity,137.4,
Equity,55.2,
Equity,78.9,
Equity,38.1,
Equity,67.1,
Equity,51.1,
Equity,50.2,
Equity,54.6,
Equity,47.6,
Equity,97.3,
Equity,64,
Equity,63.6,
Equity,44.9,
Equity,-60.4,
Equity,-7.6,
Equity,-11.4,
Equity,7.9,
Equity,-9.3,
Equity,3,
Equity,0.8,
Equity,6.2,
Equity,4.8,
Equity,4.7,
Equity,-7.4,
Equity,-36.5,
Equity,-12.8,
Equity,-15.9,
Equity,-11.2,
Equity,-14.6,
Equity,9.1,
Equity,-18.2,
Equity,-13.1,
Equity,-15.7,
Equity,-24.6,
Equity,-20.3,
Equity,-54.7,
Equity,-19.5,
Equity,-23.6,
Equity,-12.2,
Equity,-17.8,
Equity,-16.1,
Equity,-50.3,
Equity,-54.6,
Equity,-18.5,
Equity,-25.5,
Equity,-20,
Equity,-60.7,
Equity,-26.4,
Equity,-8.2,
Equity,-17.1,
Equity,-19.8,
Equity,-15.2,
Equity,-15.9,
Equity,-16.5,
Equity,-23.6,
Equity,-25.9,
Equity,-19.4,
Equity,-26,
Equity,-13.7,
Equity,-51.6,
Equity,-16.1,
Equity,-23.3,
Equity,-21.5,
Equity,-18.5,
Equity,-17.1,
Equity,-56.9,
Equity,-47.2,
Equity,-50.4,
Equity,-16.1,
Equity,-13.8,
Equity,-21.8,
Equity,-19.5,
Equity,-19.2,
Equity,-21,
Equity,-19.2,
Equity,-18.2,
Equity,-17.9,
Equity,-28.9,
Equity,-52.5,
Equity,-55.8,
Equity,-15.6,
Equity,-53.7,
Equity,-23.3,
Equity,-20.7,
Equity,-100,
Equity,-23.1,
Equity,-19,
Equity,-52.7,
Equity,-27.3,
Equity,-21.6,
Equity,-24.4,
Equity,-51.8,
Equity,-51.7,
Equity,-18.3,
Equity,-16.9,
Equity,-25.6,
Equity,-23.5,
Equity,-21.2,
Equity,-14.2,
Equity,-22.4,
Equity,-33.3,
Equity,-53.7,
Equity,-21.8,
Equity,-53.1,
Equity,-25.9,
Equity,-14.6,
Equity,-26,
Equity,-19.4,
Equity,-12.6,
Equity,-23.3,
Equity,-19,
Equity,-18.4,
Equity,-52.1,
Equity,-29.9,
Equity,-53,
Equity,-19.9,
Equity,-61.7,
Equity,-28.1,
Equity,-51.5,
Equity,-58.2,
Equity,-26.9,
Equity,-64,
Equity,-23.7,
Equity,-15.2,
Equity,-30.2,
Equity,-24.5,
Equity,-29.8,
Equity,-24.5,
Equity,-55.4,
Equity,-22.4,
Equity,-5,
Equity,-23.7,
Equity,-24.8,
Equity,-15.3,
Equity,-23.5,
Equity,-20,
Equity,-24.4,
Equity,-28.2,
Equity,-30.7,
Equity,-1.5,
Equity,-25.4,
Equity,-61.3,
Equity,-28,
Equity,-61.2,
Equity,-63.7,
Equity,-61.5,
Equity,-40.1,
Equity,-0.7,
Equity,-7.2,
Equity,-41,
Equity,-19.1,
Equity,-8.9,
Equity,-21.3,
Equity,-1.5,
Equity,-11.1,
Equity,-16,
Equity,-24.8,
Equity,-15,
Equity,-3.3,
Equity,-21.7,
Equity,-31.9,
Equity,-25.1,
Equity,-57.1,
Equity,-19.6,
Equity,-19.6,
Equity,-54.4,
Equity,-69.2,
Equity,-23.5,
Equity,-1.3,
Equity,-27.5,
Equity,-18.7,
Equity,-22.5,
Equity,-22.5,
Equity,-55.4,
Equity,-33.8,
Equity,-25.4,
Equity,-27.4,
Equity,-29.7,
Equity,-100,
Equity,-29.3,
Equity,-26.8,
Equity,-55.7,
Equity,-21.3,
Equity,-25.8,
Equity,-24.6,
Equity,-2.7,
Equity,-20.8,
Equity,-33.6,
Equity,-24.2,
Equity,-53.4,
Equity,-22.7,
Equity,-27.6,
Equity,-22.6,
Equity,-28.7,
Equity,-35.7,
Equity,-19.9,
Equity,-26.2,
Equity,-37,
Equity,-33.8,
Equity,-0.3,
Equity,-28.2,
Equity,-25.9,
Equity,-25.8,
Equity,-30.3,
Equity,-33.5,
Equity,-29.7,
Equity,-27.2,
Equity,-52.9,
Equity,-100,
Equity,-30,
Equity,-27.2,
Equity,-25.8,
Equity,-47.5,
Equity,-35.3,
Equity,-30.2,
Equity,-26,
Equity,-33.4,
Equity,-26.1,
Equity,-33.6,
Equity,-28.5,
Equity,-31.7,
Equity,-19.3,
Equity,-38.2,
Equity,-25.8,
Equity,-100,
Equity,-56.9,
Equity,58.6,
Equity,-21.6,
Equity,-43.1,
Equity,-54.4,
Equity,-29.6,
Equity,-51.5,
Equity,20.8,
Equity,20.2,
Equity,6.4,
Equity,16.1,
Equity,-11.3,
Equity,25.8,
Equity,-5.5,
Equity,9.7,
Equity,-4.1,
Equity,11.2,
Equity,13.4,
Equity,-1.5,
Equity,-21.1,
Equity,10.2,
Equity,-8,
Equity,-10.4,
Equity,-12.5,
Equity,-25.5,
Equity,-27.1,
Equity,-12.3,
Equity,-12.8,
Equity,-28.8,
Equity,-14.3,
Equity,-12.8,
Equity,-9.3,
Equity,-42.6,
Equity,-13.6,
Equity,-29.8,
Equity,-46.7,
Equity,-13.5,
Equity,-46.1,
Equity,-22.3,
Equity,-13.7,
Equity,-17.6,
Equity,-10.2,
Equity,-18.2,
Equity,-31.9,
Equity,-10.5,
Equity,-23.5,
Equity,-45.7,
Equity,-2.2,
Equity,-30,
Equity,3.7,
Equity,-19.9,
Equity,-100,
Equity,-26.3,
Equity,-14.8,
Equity,-17.2,
Equity,-13.1,
Equity,-62.2,
Equity,-14.6,
Equity,-5.1,
Equity,-55.6,
Equity,-40.9,
Equity,-27.7,
Equity,-15.7,
Equity,-24.2,
Equity,-24,
Equity,-18.2,
Equity,-48.8,
Equity,-23.4,
Equity,-100,
Equity,-23.6,
Equity,-23.8,
Equity,-31.9,
Equity,-5.2,
Equity,-7.1,
Equity,-19.9,
Equity,-24.3,
Equity,-67.4,
Equity,-77.4,
Equity,-35.9,
Equity,-11.4,
Equity,-1.2,
Equity,-15.2,
Equity,-24.3,
Equity,-46,
Equity,-2.3,
Equity,-23.6,
Equity,-43.4,
Equity,27.5,
Equity,4.3,
Equity,-48.1,
Equity,-50.5,
Equity,-61.9,
Equity,-25.9,
Equity,-56.3,
Equity,-29,
Equity,-27.2,
Equity,-43.5,
Equity,-39.4,
Equity,-8.7,
Equity,-62.9,
Equity,-49.9,
Equity,-48.2,
Equity,-76.5,
Equity,-50.2,
Equity,-43.1,
Equity,-62.2,
Equity,-58.6,
Equity,-18.3,
Equity,-60.2,
Equity,-60.9,
Equity,-32.9,
Equity,-57.7,
Equity,-72.3,
Equity,-48.3,
Equity,-58.6,
Equity,-48.8,
Equity,-53.4,
Equity,-64.7,
Equity,-57.7,
Equity,-52.7,
Equity,-62.3,
Equity,-52,
Equity,-51.7,
Equity,-54.9,
Equity,-40.5,
Equity,-7.4,
Equity,-24.6,
Equity,-9.2,
Equity,4.9,
Equity,-48.1,
Equity,-65.6,
Equity,-27.1,
Equity,2.6,
Equity,-29.3,
Equity,-18.4,
Equity,-18.1,
Equity,-37.7,
Equity,-5.2,
Equity,-21.4,
Equity,-38.9,
Equity,-50,
Equity,2.7,
Equity,-13.9,
Equity,3.3,
Equity,-6.1,
Equity,-39.3,
Equity,-16.7,
Equity,-5.8,
Equity,-24.6,
Equity,-25.5,
Equity,-35,
Equity,-19.5,
Equity,-25.8,
Equity,-0.9,
Equity,-21.4,
Equity,-16,
Equity,-19.5,
Equity,-37.1,
Equity,-30.3,
Equity,-13.2,
Equity,-16.3,
Equity,-12.6,
Equity,-49,
Equity,-13.2,
Equity,-18.7,
Equity,-9.1,
Equity,4.1,
Equity,-38.4,
Equity,-6.3,
Equity,-26.5,
Equity,-6.6,
Equity,-14.7,
Equity,-24,
Equity,-20.7,
Equity,-24.6,
Equity,-22.4,
Equity,-21.2,
Equity,-10.2,
Equity,-13.2,
Equity,-20.1,
Equity,-13.9,
Equity,-14.5,
Equity,-14.1,
Equity,11.3,
Equity,-39.5,
Equity,-5.8,
Equity,-3,
Equity,-52.6,
Equity,-51.6,
Equity,-65.2,
Equity,-55.3,
Equity,-12.6,
Equity,-27.5,
Equity,-25.3,
Equity,-7.9,
Equity,-12.7,
Equity,-49.9,
Equity,-53.4,
Equity,-29.5,
Equity,-40.7,
Equity,-21.8,
Equity,-20,
Equity,-4.8,
Equity,-68.7,
Equity,-63.5,
Equity,-31.7,
Equity,-46.8,
Equity,-24.2,
Equity,-33.3,
